"gbifid","species","decimallatitude","decimallongitude","taxonkey"
84163777,"Gazella gazella",32.915566,35.699159,"5220154"
84163782,"Gazella gazella",32.915566,35.699159,"5220154"
84163791,"Gazella gazella",32.915566,35.699159,"5220154"
84163797,"Gazella gazella",32.915566,35.699159,"5220154"
84163803,"Gazella gazella",32.915566,35.699159,"5220154"
84163806,"Gazella gazella",32.915566,35.699159,"5220154"
84163813,"Gazella gazella",32.915566,35.699159,"5220154"
84163818,"Gazella gazella",32.918202,35.716278,"5220154"
84163823,"Gazella gazella",32.918202,35.716278,"5220154"
84163832,"Gazella gazella",32.918202,35.716278,"5220154"
84163842,"Gazella gazella",32.918202,35.716278,"5220154"
84163852,"Gazella gazella",32.918202,35.716278,"5220154"
84163860,"Gazella gazella",32.918202,35.716278,"5220154"
84163865,"Gazella gazella",32.918202,35.716278,"5220154"
84163877,"Gazella gazella",32.918202,35.716278,"5220154"
84163884,"Gazella gazella",32.918202,35.716278,"5220154"
84163888,"Gazella gazella",32.918202,35.716278,"5220154"
84163896,"Gazella gazella",32.933591,35.701398,"5220154"
84163899,"Gazella gazella",32.933591,35.701398,"5220154"
84163919,"Gazella gazella",32.911704,35.760069,"5220154"
84163925,"Gazella gazella",32.911704,35.760069,"5220154"
84163930,"Gazella gazella",32.911704,35.760069,"5220154"
84163936,"Gazella gazella",32.911704,35.760069,"5220154"
84163942,"Gazella gazella",32.911704,35.760069,"5220154"
84163950,"Gazella gazella",32.911704,35.760069,"5220154"
84163962,"Gazella gazella",32.911704,35.760069,"5220154"
84163968,"Gazella gazella",32.911704,35.760069,"5220154"
84163983,"Gazella gazella",32.911704,35.760069,"5220154"
84163991,"Gazella gazella",32.911704,35.760069,"5220154"
84163995,"Gazella gazella",32.930652,35.756979,"5220154"
84164000,"Gazella gazella",32.930652,35.756979,"5220154"
84164005,"Gazella gazella",32.927083,35.748404,"5220154"
84164015,"Gazella gazella",32.927083,35.748404,"5220154"
84164020,"Gazella gazella",32.933362,35.755927,"5220154"
84164023,"Gazella gazella",32.933362,35.755927,"5220154"
84164026,"Gazella gazella",32.933362,35.755927,"5220154"
84164036,"Gazella gazella",32.917296,35.717342,"5220154"
84164039,"Gazella gazella",32.917296,35.717342,"5220154"
84164047,"Gazella gazella",32.917296,35.717342,"5220154"
84164055,"Gazella gazella",32.917296,35.717342,"5220154"
84164060,"Gazella gazella",32.917296,35.717342,"5220154"
84164067,"Gazella gazella",32.917296,35.717342,"5220154"
84164074,"Gazella gazella",32.608646,35.528073,"5220154"
84164077,"Gazella gazella",32.608646,35.528073,"5220154"
84164085,"Gazella gazella",32.608646,35.528073,"5220154"
84164089,"Gazella gazella",32.608646,35.528073,"5220154"
84164101,"Gazella gazella",32.608646,35.528073,"5220154"
84164372,"Gazella gazella",32.608646,35.528073,"5220154"
84164375,"Gazella gazella",32.608646,35.528073,"5220154"
84164380,"Gazella gazella",32.608646,35.528073,"5220154"
84164386,"Gazella gazella",32.608646,35.528073,"5220154"
84164393,"Gazella gazella",32.608646,35.528073,"5220154"
84164402,"Gazella gazella",32.548269,35.512951,"5220154"
84164414,"Gazella gazella",31.707818,34.903548,"5220154"
84164419,"Gazella gazella",31.707818,34.903548,"5220154"
84164425,"Gazella gazella",31.707818,34.903548,"5220154"
84164432,"Gazella gazella",31.847832,35.024594,"5220154"
84164439,"Gazella gazella",31.847832,35.024594,"5220154"
84164446,"Gazella gazella",31.847832,35.024594,"5220154"
84164451,"Gazella gazella",32.066877,34.96592,"5220154"
84164456,"Gazella gazella",31.693551,34.982702,"5220154"
84164460,"Gazella gazella",31.693551,34.982702,"5220154"
84164465,"Gazella gazella",31.726105,35.040657,"5220154"
84164467,"Gazella gazella",31.726105,35.040657,"5220154"
84164472,"Gazella gazella",31.726105,35.040657,"5220154"
84164478,"Gazella gazella",31.726105,35.040657,"5220154"
84164482,"Gazella gazella",31.726105,35.040657,"5220154"
84164488,"Gazella gazella",31.726105,35.040657,"5220154"
84164496,"Gazella gazella",31.996451,35.484634,"5220154"
84164512,"Gazella gazella",32.004577,35.480426,"5220154"
84164516,"Gazella gazella",32.004577,35.480426,"5220154"
84164524,"Gazella gazella",31.950688,35.346994,"5220154"
84164529,"Gazella gazella",31.946176,35.349102,"5220154"
84164533,"Gazella gazella",32.160449,35.538141,"5220154"
84164537,"Gazella gazella",31.825331,35.349442,"5220154"
84164541,"Gazella gazella",32.336298,35.53666,"5220154"
84164545,"Gazella gazella",32.192086,35.508563,"5220154"
84164549,"Gazella gazella",31.983873,35.462376,"5220154"
84164558,"Gazella gazella",31.926115,35.482306,"5220154"
84164573,"Gazella gazella",32.076635,35.517712,"5220154"
84164583,"Gazella gazella",32.061312,35.514483,"5220154"
84164587,"Gazella gazella",32.001985,35.422212,"5220154"
84164590,"Gazella gazella",31.82898,35.306667,"5220154"
84164596,"Gazella gazella",32.012722,35.466691,"5220154"
84164600,"Gazella gazella",31.998201,35.507921,"5220154"
84164604,"Gazella gazella",32.239768,35.552224,"5220154"
84164605,"Gazella gazella",32.302919,35.541847,"5220154"
84164606,"Gazella gazella",32.236406,35.447172,"5220154"
84164607,"Gazella gazella",32.239109,35.44824,"5220154"
84164608,"Gazella gazella",32.16161,35.41835,"5220154"
84164609,"Gazella gazella",32.000075,35.477237,"5220154"
84164610,"Gazella gazella",31.982945,35.475071,"5220154"
84164611,"Gazella gazella",32.016307,35.477286,"5220154"
84164612,"Gazella gazella",32.010878,35.485737,"5220154"
84164613,"Gazella gazella",32.001829,35.499467,"5220154"
84164614,"Gazella gazella",31.991919,35.495202,"5220154"
84164615,"Gazella gazella",31.783905,35.282334,"5220154"
84164616,"Gazella gazella",32.04702,35.451965,"5220154"
84164617,"Gazella gazella",32.003661,35.486773,"5220154"
84164618,"Gazella gazella",32.006376,35.482548,"5220154"
84164619,"Gazella gazella",31.797351,35.040532,"5220154"
84164620,"Gazella gazella",31.698941,34.971086,"5220154"
84164621,"Gazella gazella",31.777576,35.10391,"5220154"
84164622,"Gazella gazella",31.784698,35.020494,"5220154"
84164623,"Gazella gazella",31.819044,35.084854,"5220154"
84164624,"Gazella gazella",31.775775,35.107079,"5220154"
84164625,"Gazella gazella",31.783927,35.1852,"5220154"
84164626,"Gazella gazella",31.779387,35.11341,"5220154"
84164627,"Gazella gazella",33.058588,35.528638,"5220154"
84164628,"Gazella gazella",33.037844,35.530703,"5220154"
84164629,"Gazella gazella",33.068563,35.766406,"5220154"
84164630,"Gazella gazella",32.959899,35.861976,"5220154"
84164631,"Gazella gazella",33.069,35.659323,"5220154"
84164632,"Gazella gazella",32.840762,35.690199,"5220154"
84164633,"Gazella gazella",32.922514,35.762274,"5220154"
84164634,"Gazella gazella",33.017959,35.790701,"5220154"
84164635,"Gazella gazella",33.005401,35.776706,"5220154"
84164636,"Gazella gazella",31.765753,35.016309,"5220154"
84164637,"Gazella gazella",31.820871,35.112313,"5220154"
84164638,"Gazella gazella",31.771723,34.652983,"5220154"
84164639,"Gazella gazella",31.727862,35.007944,"5220154"
84164640,"Gazella gazella",31.732421,35.042757,"5220154"
84164641,"Gazella gazella",31.762234,35.09126,"5220154"
84164642,"Gazella gazella",31.777579,35.108133,"5220154"
84164643,"Gazella gazella",31.792843,35.041596,"5220154"
84164644,"Gazella gazella",31.705315,35.006937,"5220154"
84164645,"Gazella gazella",31.696247,34.977421,"5220154"
84164646,"Gazella gazella",31.836164,35.070042,"5220154"
84164647,"Gazella gazella",31.844275,35.064748,"5220154"
84164648,"Gazella gazella",32.79022,35.352587,"5220154"
84164649,"Gazella gazella",32.773999,35.344022,"5220154"
84164650,"Gazella gazella",32.448345,35.433913,"5220154"
84164651,"Gazella gazella",32.523495,35.413668,"5220154"
84164652,"Gazella gazella",32.85837,35.789649,"5220154"
84164659,"Gazella gazella",32.924051,35.818947,"5220154"
84164667,"Gazella gazella",32.435624,35.554356,"5220154"
84164672,"Gazella gazella",32.408414,35.546066,"5220154"
84164675,"Gazella gazella",33.213179,35.681519,"5220154"
84164679,"Gazella gazella",33.213179,35.681519,"5220154"
84164681,"Gazella gazella",33.213179,35.681519,"5220154"
84164685,"Gazella gazella",33.213179,35.681519,"5220154"
84164688,"Gazella gazella",33.213179,35.681519,"5220154"
84164690,"Gazella gazella",33.213179,35.681519,"5220154"
84164694,"Gazella gazella",33.213179,35.681519,"5220154"
84164698,"Gazella gazella",33.213179,35.681519,"5220154"
84164700,"Gazella gazella",33.213179,35.681519,"5220154"
84164704,"Gazella gazella",33.213179,35.681519,"5220154"
84164709,"Gazella gazella",33.213179,35.681519,"5220154"
84164711,"Gazella gazella",33.213179,35.681519,"5220154"
84164714,"Gazella gazella",33.213179,35.681519,"5220154"
84164717,"Gazella gazella",33.213179,35.681519,"5220154"
84164721,"Gazella gazella",33.213179,35.681519,"5220154"
84164726,"Gazella gazella",33.213179,35.681519,"5220154"
84164729,"Gazella gazella",33.213179,35.681519,"5220154"
84164732,"Gazella gazella",33.213179,35.681519,"5220154"
84164737,"Gazella gazella",33.213179,35.681519,"5220154"
84164740,"Gazella gazella",33.213179,35.681519,"5220154"
84164743,"Gazella gazella",33.213179,35.681519,"5220154"
84164748,"Gazella gazella",33.213179,35.681519,"5220154"
84164751,"Gazella gazella",33.213179,35.681519,"5220154"
84164754,"Gazella gazella",33.213179,35.681519,"5220154"
84164758,"Gazella gazella",33.213179,35.681519,"5220154"
84164762,"Gazella gazella",33.213179,35.681519,"5220154"
84164764,"Gazella gazella",33.213179,35.681519,"5220154"
84164768,"Gazella gazella",33.213179,35.681519,"5220154"
84164774,"Gazella gazella",33.213179,35.681519,"5220154"
84164779,"Gazella gazella",33.213179,35.681519,"5220154"
84164786,"Gazella gazella",33.213179,35.681519,"5220154"
84164790,"Gazella gazella",33.213179,35.681519,"5220154"
84164792,"Gazella gazella",33.213179,35.681519,"5220154"
84164798,"Gazella gazella",33.213179,35.681519,"5220154"
84164801,"Gazella gazella",33.213179,35.681519,"5220154"
84164804,"Gazella gazella",33.213179,35.681519,"5220154"
84164806,"Gazella gazella",33.213179,35.681519,"5220154"
84164811,"Gazella gazella",33.213179,35.681519,"5220154"
84164817,"Gazella gazella",33.213179,35.681519,"5220154"
84164820,"Gazella gazella",33.213179,35.681519,"5220154"
84164828,"Gazella gazella",33.213179,35.681519,"5220154"
84164833,"Gazella gazella",33.213179,35.681519,"5220154"
84164837,"Gazella gazella",33.213179,35.681519,"5220154"
84164840,"Gazella gazella",33.213179,35.681519,"5220154"
84164843,"Gazella gazella",33.213179,35.681519,"5220154"
84164846,"Gazella gazella",33.213179,35.681519,"5220154"
84164849,"Gazella gazella",32.445993,35.438055,"5220154"
84164856,"Gazella gazella",32.976796,35.719825,"5220154"
84164860,"Gazella gazella",32.409972,35.459329,"5220154"
84164863,"Gazella gazella",32.558061,35.490518,"5220154"
84164869,"Gazella gazella",32.564102,35.490537,"5220154"
84164877,"Gazella gazella",32.965178,35.694087,"5220154"
84164887,"Gazella gazella",32.475403,35.430791,"5220154"
84164893,"Gazella gazella",33.251455,35.559395,"5220154"
84164898,"Gazella gazella",33.255936,35.569072,"5220154"
84164909,"Gazella gazella",33.07131,35.487991,"5220154"
84164912,"Gazella gazella",33.019811,35.530637,"5220154"
84164934,"Gazella gazella",33.009841,35.549863,"5220154"
84164947,"Gazella gazella",33.009841,35.549863,"5220154"
84164956,"Gazella gazella",33.009841,35.549863,"5220154"
84164961,"Gazella gazella",32.75342,35.657712,"5220154"
84164969,"Gazella gazella",32.75342,35.657712,"5220154"
84164978,"Gazella gazella",32.924595,35.696002,"5220154"
84164984,"Gazella gazella",32.973366,35.674878,"5220154"
84164991,"Gazella gazella",32.974898,35.742279,"5220154"
84164996,"Gazella gazella",32.960508,35.733635,"5220154"
84165007,"Gazella gazella",32.248239,35.028054,"5220154"
84165012,"Gazella gazella",32.230745,34.855156,"5220154"
84165025,"Gazella gazella",31.836853,35.473587,"5220154"
84165029,"Gazella gazella",32.387652,35.553852,"5220154"
84165034,"Gazella gazella",32.094935,35.381117,"5220154"
84165037,"Gazella gazella",32.085665,35.512447,"5220154"
84165048,"Gazella gazella",32.258753,35.534255,"5220154"
84165051,"Gazella gazella",32.003713,35.462432,"5220154"
84165061,"Gazella gazella",32.003717,35.460315,"5220154"
84165065,"Gazella gazella",32.063298,35.427652,"5220154"
84165069,"Gazella gazella",31.841601,35.311963,"5220154"
84165073,"Gazella gazella",31.86418,35.26021,"5220154"
84165076,"Gazella gazella",32.005514,35.463495,"5220154"
84165078,"Gazella gazella",32.005514,35.463495,"5220154"
84165082,"Gazella gazella",32.005514,35.463495,"5220154"
84165090,"Gazella gazella",32.005514,35.463495,"5220154"
84165095,"Gazella gazella",32.005514,35.463495,"5220154"
84165099,"Gazella gazella",32.005514,35.463495,"5220154"
84165102,"Gazella gazella",32.005514,35.463495,"5220154"
84165105,"Gazella gazella",32.005514,35.463495,"5220154"
84165109,"Gazella gazella",32.005514,35.463495,"5220154"
84165111,"Gazella gazella",32.005514,35.463495,"5220154"
84165113,"Gazella gazella",32.005514,35.463495,"5220154"
84165120,"Gazella gazella",32.005514,35.463495,"5220154"
84165125,"Gazella gazella",32.005514,35.463495,"5220154"
84165128,"Gazella gazella",32.005514,35.463495,"5220154"
84165150,"Gazella gazella",31.599949,35.193668,"5220154"
84165157,"Gazella gazella",32.00999,35.479384,"5220154"
84165159,"Gazella gazella",32.00999,35.479384,"5220154"
84165164,"Gazella gazella",32.00999,35.479384,"5220154"
84165167,"Gazella gazella",32.00999,35.479384,"5220154"
84165169,"Gazella gazella",32.00999,35.479384,"5220154"
84165174,"Gazella gazella",31.480869,35.295763,"5220154"
84165177,"Gazella gazella",32.46264,35.497768,"5220154"
84165180,"Gazella gazella",32.409745,35.481439,"5220154"
84165183,"Gazella gazella",32.918048,35.752625,"5220154"
84165189,"Gazella gazella",32.409745,35.481439,"5220154"
84165193,"Gazella gazella",32.408584,35.549574,"5220154"
84165200,"Gazella gazella",32.408857,35.474739,"5220154"
84165203,"Gazella gazella",32.408776,35.4707,"5220154"
84165214,"Gazella gazella",31.747698,35.004736,"5220154"
84165218,"Gazella gazella",31.747698,35.004736,"5220154"
84165229,"Gazella gazella",31.950796,34.733527,"5220154"
84165239,"Gazella gazella",33.213179,35.681519,"5220154"
84165242,"Gazella gazella",33.213179,35.681519,"5220154"
84165247,"Gazella gazella",33.213179,35.681519,"5220154"
84165251,"Gazella gazella",33.213179,35.681519,"5220154"
84165254,"Gazella gazella",33.213179,35.681519,"5220154"
84165258,"Gazella gazella",33.213179,35.681519,"5220154"
84165262,"Gazella gazella",33.213179,35.681519,"5220154"
84165268,"Gazella gazella",33.213179,35.681519,"5220154"
84165273,"Gazella gazella",33.213179,35.681519,"5220154"
84165277,"Gazella gazella",33.213179,35.681519,"5220154"
84165284,"Gazella gazella",33.213179,35.681519,"5220154"
84165286,"Gazella gazella",33.213179,35.681519,"5220154"
84165290,"Gazella gazella",33.213179,35.681519,"5220154"
84165295,"Gazella gazella",32.943076,35.564574,"5220154"
48456026,"Gazella gazella",30.37764,35.001337,"5220154"
48456032,"Gazella gazella",32.332903,35.443181,"5220154"
48456033,"Gazella gazella",32.328321,35.479279,"5220154"
48456127,"Gazella gazella",32.167717,35.516963,"5220154"
48456141,"Gazella gazella",32.167717,35.516963,"5220154"
48456143,"Gazella gazella",31.915548,35.315221,"5220154"
48456179,"Gazella gazella",30.544665,35.157312,"5220154"
48456187,"Gazella gazella",31.885836,35.217945,"5220154"
48456202,"Gazella gazella",32.492686,35.320178,"5220154"
48456244,"Gazella gazella",31.682813,35.038624,"5220154"
48456205,"Gazella gazella",31.712637,35.096596,"5220154"
48456206,"Gazella gazella",31.680124,35.051284,"5220154"
48456209,"Gazella gazella",31.218093,34.317427,"5220154"
48456231,"Gazella gazella",31.699984,35.068129,"5220154"
48456233,"Gazella gazella",31.714436,35.091318,"5220154"
48456235,"Gazella gazella",31.607102,34.513973,"5220154"
48456236,"Gazella gazella",31.607102,34.513973,"5220154"
48456245,"Gazella gazella",31.694544,35.043877,"5220154"
48456250,"Gazella gazella",31.178709,35.320649,"5220154"
48456251,"Gazella gazella",31.833482,34.712997,"5220154"
48456254,"Gazella gazella",31.329352,35.293515,"5220154"
48456260,"Gazella gazella",33.289431,35.773186,"5220154"
48456267,"Gazella gazella",31.190966,34.307189,"5220154"
48456269,"Gazella gazella",31.22689,34.28586,"5220154"
48456270,"Gazella gazella",31.22689,34.28586,"5220154"
48456273,"Gazella gazella",32.907208,35.487467,"5220154"
48456278,"Gazella gazella",31.455321,34.914879,"5220154"
48456285,"Gazella gazella",32.519521,34.943445,"5220154"
48456320,"Gazella gazella",31.851392,34.681205,"5220154"
48456329,"Gazella gazella",31.360039,35.249401,"5220154"
48456344,"Gazella gazella",31.811766,35.029945,"5220154"
48456368,"Gazella gazella",31.825408,35.167235,"5220154"
48456377,"Gazella gazella",31.793742,35.039482,"5220154"
48456378,"Gazella gazella",31.771245,35.082804,"5220154"
48456391,"Gazella gazella",33.024374,35.509247,"5220154"
48456396,"Gazella gazella",31.22689,34.28586,"5220154"
48456431,"Gazella gazella",31.955945,34.960918,"5220154"
48456453,"Gazella gazella",31.915215,35.516107,"5220154"
48456461,"Gazella gazella",31.789237,35.042658,"5220154"
48456466,"Gazella gazella",31.174107,34.496155,"5220154"
48456471,"Gazella gazella",33.159508,35.552592,"5220154"
48456472,"Gazella gazella",31.752338,35.122936,"5220154"
48456494,"Gazella gazella",31.245155,34.318224,"5220154"
48456549,"Gazella gazella",31.775754,35.082798,"5220154"
48456551,"Gazella gazella",32.053172,35.523985,"5220154"
48456588,"Gazella gazella",31.755812,35.405802,"5220154"
48456683,"Gazella gazella",31.686515,35.146197,"5220154"
48456689,"Gazella gazella",31.57827,35.299018,"5220154"
48456692,"Gazella gazella",31.338163,34.95727,"5220154"
48456693,"Gazella gazella",31.482692,35.146323,"5220154"
48456704,"Gazella gazella",31.768538,35.081752,"5220154"
48456705,"Gazella gazella",31.768538,35.081752,"5220154"
48456706,"Gazella gazella",32.595096,35.537611,"5220154"
48456712,"Gazella gazella",31.680151,35.076595,"5220154"
48456715,"Gazella gazella",31.689062,35.414095,"5220154"
48456716,"Gazella gazella",31.656734,35.296989,"5220154"
48456755,"Gazella gazella",32.149682,35.516902,"5220154"
48456756,"Gazella gazella",31.68906,35.41515,"5220154"
48456757,"Gazella gazella",33.158627,35.545085,"5220154"
48456765,"Gazella gazella",31.744223,35.125053,"5220154"
48456766,"Gazella gazella",31.744223,35.125053,"5220154"
48456791,"Gazella gazella",31.74873,35.122939,"5220154"
48456804,"Gazella gazella",31.437259,34.904416,"5220154"
48456815,"Gazella gazella",31.789033,35.484007,"5220154"
48456817,"Gazella gazella",31.92723,35.052991,"5220154"
48456818,"Gazella gazella",32.058028,35.085603,"5220154"
48456849,"Gazella gazella",31.94798,35.349105,"5220154"
48456858,"Gazella gazella",31.383332,34.999203,"5220154"
48456862,"Gazella gazella",31.590928,35.230546,"5220154"
48456863,"Gazella gazella",31.684531,35.426741,"5220154"
48456864,"Gazella gazella",31.455272,34.893837,"5220154"
48456865,"Gazella gazella",31.475412,35.346269,"5220154"
48456866,"Gazella gazella",31.74873,35.122939,"5220154"
48456867,"Gazella gazella",31.763987,35.043757,"5220154"
48456913,"Gazella gazella",31.717167,35.125076,"5220154"
48456914,"Gazella gazella",31.768538,35.081752,"5220154"
48456915,"Gazella gazella",31.753241,35.125046,"5220154"
48456916,"Gazella gazella",31.753241,35.125046,"5220154"
48456917,"Gazella gazella",31.861483,35.172504,"5220154"
48456922,"Gazella gazella",32.004854,35.129063,"5220154"
48456926,"Gazella gazella",31.992251,35.204204,"5220154"
48456977,"Gazella gazella",31.360941,35.249401,"5220154"
48457096,"Gazella gazella",31.753241,35.125046,"5220154"
48457121,"Gazella gazella",31.753241,35.125046,"5220154"
48458000,"Gazella gazella",31.686289,34.957407,"5220154"
48458001,"Gazella gazella",31.766793,35.191537,"5220154"
48458002,"Gazella gazella",31.766793,35.191537,"5220154"
48458003,"Gazella gazella",31.82158,34.96444,"5220154"
48458006,"Gazella gazella",31.635803,34.967027,"5220154"
48458036,"Gazella gazella",31.812787,35.21899,"5220154"
48458037,"Gazella gazella",31.809049,35.021501,"5220154"
48458039,"Gazella gazella",32.05612,35.00301,"5220154"
48458042,"Gazella gazella",32.268102,35.046059,"5220154"
48458045,"Gazella gazella",32.230959,35.465194,"5220154"
48458091,"Gazella gazella",31.987674,35.33647,"5220154"
48458188,"Gazella gazella",31.753241,35.125046,"5220154"
48458624,"Gazella gazella",31.730627,35.051201,"5220154"
48458626,"Gazella gazella",31.825367,35.095408,"5220154"
48458628,"Gazella gazella",31.807374,35.177803,"5220154"
48458629,"Gazella gazella",31.624997,34.975487,"5220154"
48458636,"Gazella gazella",31.942572,35.346982,"5220154"
48458638,"Gazella gazella",32.126599,35.130022,"5220154"
48458639,"Gazella gazella",32.328577,35.101181,"5220154"
48458641,"Gazella gazella",31.768538,35.081752,"5220154"
48458677,"Gazella gazella",31.768538,35.081752,"5220154"
48458679,"Gazella gazella",32.402512,35.319,"5220154"
48458688,"Gazella gazella",31.690044,35.051268,"5220154"
48458693,"Gazella gazella",31.696381,35.072354,"5220154"
48458698,"Gazella gazella",31.825406,35.161953,"5220154"
48458701,"Gazella gazella",31.820841,35.077458,"5220154"
48458711,"Gazella gazella",31.351893,35.106468,"5220154"
48458714,"Gazella gazella",31.84337,35.06158,"5220154"
48458716,"Gazella gazella",31.72528,35.118739,"5220154"
48458717,"Gazella gazella",31.73518,35.093404,"5220154"
48458718,"Gazella gazella",31.667358,34.961675,"5220154"
48458720,"Gazella gazella",31.699092,35.077624,"5220154"
48458734,"Gazella gazella",31.63134,35.416074,"5220154"
48458755,"Gazella gazella",31.308795,34.395359,"5220154"
48458757,"Gazella gazella",31.951601,35.336418,"5220154"
48458758,"Gazella gazella",31.411448,35.158987,"5220154"
48458761,"Gazella gazella",32.552104,35.010427,"5220154"
48458919,"Gazella gazella",31.980331,34.980957,"5220154"
48459106,"Gazella gazella",32.600852,35.049737,"5220154"
48459132,"Gazella gazella",32.071426,34.988149,"5220154"
48459290,"Gazella gazella",32.058018,35.075013,"5220154"
48459494,"Gazella gazella",31.905667,34.723185,"5220154"
48459344,"Gazella gazella",31.752074,35.476508,"5220154"
48459358,"Gazella gazella",31.814585,35.165127,"5220154"
48459366,"Gazella gazella",31.895494,34.946279,"5220154"
48459368,"Gazella gazella",32.904547,35.747197,"5220154"
48459370,"Gazella gazella",31.904499,34.93991,"5220154"
48459371,"Gazella gazella",31.891008,34.957918,"5220154"
48459372,"Gazella gazella",31.775619,34.982506,"5220154"
48459373,"Gazella gazella",31.860472,35.035137,"5220154"
48459403,"Gazella gazella",31.771236,35.074359,"5220154"
48459404,"Gazella gazella",31.776704,35.15353,"5220154"
48459407,"Gazella gazella",31.88387,35.001272,"5220154"
48459423,"Gazella gazella",31.753241,35.125046,"5220154"
48459426,"Gazella gazella",32.907219,35.754696,"5220154"
48459427,"Gazella gazella",31.816395,35.209485,"5220154"
48459428,"Gazella gazella",31.735079,35.008984,"5220154"
48459452,"Gazella gazella",31.635762,34.945945,"5220154"
48459476,"Gazella gazella",31.753241,35.125046,"5220154"
48459489,"Gazella gazella",31.581647,34.943987,"5220154"
48459495,"Gazella gazella",31.914644,34.712566,"5220154"
48459538,"Gazella gazella",32.006531,35.009468,"5220154"
48459558,"Gazella gazella",31.758391,34.654287,"5220154"
48459559,"Gazella gazella",31.459776,34.891718,"5220154"
48459560,"Gazella gazella",31.488588,34.872678,"5220154"
48459561,"Gazella gazella",31.515766,34.923115,"5220154"
48459562,"Gazella gazella",31.581642,34.94188,"5220154"
48459563,"Gazella gazella",31.579663,34.867088,"5220154"
48459564,"Gazella gazella",31.838852,34.702404,"5220154"
48459565,"Gazella gazella",31.834314,34.695034,"5220154"
48459584,"Gazella gazella",31.963509,34.757792,"5220154"
48459630,"Gazella gazella",31.751439,35.127158,"5220154"
48459634,"Gazella gazella",31.757447,34.644793,"5220154"
48459635,"Gazella gazella",31.759251,34.644782,"5220154"
48459638,"Gazella gazella",31.447463,35.336759,"5220154"
48459639,"Gazella gazella",31.706678,34.587078,"5220154"
48459727,"Gazella gazella",31.7603,34.989932,"5220154"
48459742,"Gazella gazella",31.728548,34.898205,"5220154"
48459748,"Gazella gazella",31.751976,34.631105,"5220154"
48459756,"Gazella gazella",31.774558,34.639411,"5220154"
48459763,"Gazella gazella",31.662647,34.872061,"5220154"
48459827,"Gazella gazella",32.169001,35.233889,"5220154"
48459971,"Gazella gazella",32.970371,35.466274,"5220154"
48460301,"Gazella gazella",32.954057,35.503658,"5220154"
48460342,"Gazella gazella",32.052499,34.994547,"5220154"
48460359,"Gazella gazella",31.77581,35.18309,"5220154"
48460392,"Gazella gazella",31.414155,35.164244,"5220154"
48460715,"Gazella gazella",32.954959,35.503661,"5220154"
48460771,"Gazella gazella",32.916293,35.455424,"5220154"
48460828,"Gazella gazella",32.916293,35.455424,"5220154"
48460854,"Gazella gazella",32.967526,35.526166,"5220154"
48460863,"Gazella gazella",32.989417,35.406415,"5220154"
48461394,"Gazella gazella",31.704511,35.086056,"5220154"
48461420,"Gazella gazella",31.753241,35.125046,"5220154"
48461421,"Gazella gazella",31.833441,34.702434,"5220154"
48461428,"Gazella gazella",32.766866,35.679125,"5220154"
48461452,"Gazella gazella",31.942572,35.346982,"5220154"
48461466,"Gazella gazella",31.83795,34.702409,"5220154"
48461470,"Gazella gazella",32.977575,35.470574,"5220154"
48461482,"Gazella gazella",32.182495,35.108769,"5220154"
48461489,"Gazella gazella",31.770002,34.628883,"5220154"
48461492,"Gazella gazella",31.957004,35.343831,"5220154"
48461497,"Gazella gazella",31.840656,34.702395,"5220154"
48461505,"Gazella gazella",32.916293,35.455424,"5220154"
48461510,"Gazella gazella",31.548165,34.89353,"5220154"
48461542,"Gazella gazella",32.867845,35.251213,"5220154"
48461953,"Gazella gazella",33.028284,35.696577,"5220154"
48461954,"Gazella gazella",33.028284,35.696577,"5220154"
48461955,"Gazella gazella",33.028284,35.696577,"5220154"
48461956,"Gazella gazella",33.028284,35.696577,"5220154"
48461957,"Gazella gazella",33.028284,35.696577,"5220154"
48461959,"Gazella gazella",32.820541,35.780858,"5220154"
48461960,"Gazella gazella",33.03357,35.423643,"5220154"
48461961,"Gazella gazella",33.03357,35.423643,"5220154"
48461969,"Gazella gazella",32.908106,35.757908,"5220154"
48461970,"Gazella gazella",32.908106,35.757908,"5220154"
48461981,"Gazella gazella",33.246505,35.690285,"5220154"
48461983,"Gazella gazella",33.246505,35.690285,"5220154"
48461985,"Gazella gazella",33.059187,35.841298,"5220154"
48461987,"Gazella gazella",32.903668,35.741848,"5220154"
48461988,"Gazella gazella",32.910872,35.744029,"5220154"
48461989,"Gazella gazella",32.951899,35.626638,"5220154"
48461991,"Gazella gazella",33.024333,35.525302,"5220154"
48461992,"Gazella gazella",33.024333,35.525302,"5220154"
48461993,"Gazella gazella",33.024333,35.525302,"5220154"
48461994,"Gazella gazella",33.024333,35.525302,"5220154"
48461995,"Gazella gazella",32.447467,35.420086,"5220154"
48461996,"Gazella gazella",32.447467,35.420086,"5220154"
48461997,"Gazella gazella",32.437526,35.432823,"5220154"
48461998,"Gazella gazella",32.420393,35.432779,"5220154"
48461999,"Gazella gazella",32.420393,35.432779,"5220154"
48462000,"Gazella gazella",32.452846,35.438179,"5220154"
48462002,"Gazella gazella",31.210064,34.474901,"5220154"
48462003,"Gazella gazella",31.210064,34.474901,"5220154"
48462004,"Gazella gazella",31.210064,34.474901,"5220154"
48462005,"Gazella gazella",31.210064,34.474901,"5220154"
48462006,"Gazella gazella",31.210064,34.474901,"5220154"
